Data;Linha;Veículo;Início da Viagem;Término da Viagem;Núcleo;hora_viagem;_key;Faixa_Horaria;hora_inicio;hora_fim
28/05/2025;163;A41048;2025-05-28 07:16:44;2025-05-28 07:53:02;Gentileza;07:16:44;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 07:16:44;2025-05-28 07:53:02;Gentileza;07:16:44;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 07:16:44;2025-05-28 07:53:02;Gentileza;07:16:44;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 07:16:44;2025-05-28 07:53:02;Gentileza;07:16:44;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 07:16:44;2025-05-28 07:53:02;Gentileza;07:16:44;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 08:06:03;2025-05-28 08:42:18;Gentileza;08:06:03;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 08:48:38;2025-05-28 09:23:53;Gentileza;08:48:38;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 09:39:28;2025-05-28 10:22:57;Gentileza;09:39:28;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 10:41:07;2025-05-28 11:09:40;Gentileza;10:41:07;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 11:16:01;2025-05-28 11:39:28;Gentileza;11:16:01;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 11:55:03;2025-05-28 12:23:06;Gentileza;11:55:03;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 12:35:10;2025-05-28 12:58:06;Gentileza;12:35:10;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 13:17:18;2025-05-28 14:02:47;Gentileza;13:17:18;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 14:08:38;2025-05-28 14:27:28;Gentileza;14:08:38;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 14:37:24;2025-05-28 15:21:51;Gentileza;14:37:24;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 15:35:23;2025-05-28 15:53:40;Gentileza;15:35:23;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;15-18;15:00:00;17:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;18-21;18:00:00;20:59:59
28/05/2025;163;A41048;2025-05-28 16:14:23;2025-05-28 17:14:16;Gentileza;16:14:23;1;21-00;21:00:00;23:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;00-03;00:00:00;02:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;03-06;03:00:00;05:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;06-09;06:00:00;08:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;09-12;09:00:00;11:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;12-15;12:00:00;14:59:59
28/05/2025;163;A41048;2025-05-28 17:19:35;2025-05-28 17:39:25;Gentileza;17:19:35;1;15-18;15:00:00;17:59:59
